fdcId,database,subCategory
168709,sr_legacy,Beef Products
168710,sr_legacy,Beef Products
168711,sr_legacy,Beef Products
168712,sr_legacy,Beef Products
168713,sr_legacy,Beef Products
168714,sr_legacy,Beef Products
168715,sr_legacy,Beef Products
168716,sr_legacy,Beef Products
168717,sr_legacy,Beef Products
168718,sr_legacy,Beef Products
168719,sr_legacy,Beef Products
168720,sr_legacy,Beef Products
168721,sr_legacy,Beef Products
168722,sr_legacy,Beef Products
168723,sr_legacy,Beef Products
168724,sr_legacy,Beef Products
168725,sr_legacy,Beef Products
168726,sr_legacy,Beef Products
168727,sr_legacy,Beef Products
168728,sr_legacy,Beef Products
168729,sr_legacy,Beef Products
168730,sr_legacy,Beef Products
168731,sr_legacy,Beef Products
168732,sr_legacy,Beef Products
168733,sr_legacy,Beef Products
168734,sr_legacy,Beef Products
168735,sr_legacy,Beef Products
168736,sr_legacy,Beef Products
168737,sr_legacy,Beef Products
168738,sr_legacy,Beef Products
168739,sr_legacy,Beef Products
168740,sr_legacy,Beef Products
168741,sr_legacy,Beef Products
168742,sr_legacy,Beef Products
168743,sr_legacy,Beef Products
168744,sr_legacy,Beef Products
168745,sr_legacy,Beef Products
168746,sr_legacy,Beverages
168747,sr_legacy,Beverages
168748,sr_legacy,Beverages
168749,sr_legacy,Beverages
168750,sr_legacy,Beverages
168751,sr_legacy,Beverages
168752,sr_legacy,Beverages
168753,sr_legacy,Beverages
168754,sr_legacy,Sweets
168755,sr_legacy,Sweets
168756,sr_legacy,Sweets
168757,sr_legacy,Sweets
168758,sr_legacy,Sweets
168759,sr_legacy,Sweets
168760,sr_legacy,Sweets
168761,sr_legacy,Sweets
168762,sr_legacy,Sweets
168763,sr_legacy,Sweets
168764,sr_legacy,Sweets
168765,sr_legacy,Sweets
168766,sr_legacy,Sweets
168767,sr_legacy,Sweets
168768,sr_legacy,Sweets
168769,sr_legacy,Sweets
168770,sr_legacy,Sweets
168771,sr_legacy,Sweets
168772,sr_legacy,Sweets
168773,sr_legacy,Sweets
168774,sr_legacy,Sweets
168775,sr_legacy,Sweets
168776,sr_legacy,Sweets
168777,sr_legacy,Sweets
168778,sr_legacy,Sweets
168779,sr_legacy,Sweets
168780,sr_legacy,Sweets
168781,sr_legacy,Sweets
168782,sr_legacy,Sweets
168783,sr_legacy,Sweets
168784,sr_legacy,Sweets
168785,sr_legacy,Sweets
168786,sr_legacy,Sweets
168787,sr_legacy,Sweets
168788,sr_legacy,Sweets
168789,sr_legacy,Sweets
168790,sr_legacy,Sweets
168791,sr_legacy,Sweets
168792,sr_legacy,Sweets
168793,sr_legacy,Sweets
168794,sr_legacy,Sweets
168795,sr_legacy,Sweets
168796,sr_legacy,Sweets
168797,sr_legacy,Sweets
168798,sr_legacy,Sweets
168799,sr_legacy,Sweets
168800,sr_legacy,Sweets
168801,sr_legacy,Sweets
168802,sr_legacy,Sweets
168803,sr_legacy,Sweets
168804,sr_legacy,Sweets
168805,sr_legacy,Sweets
168806,sr_legacy,Sweets
168807,sr_legacy,Sweets
168808,sr_legacy,Snacks
168809,sr_legacy,Sweets
168810,sr_legacy,Sweets
168811,sr_legacy,Snacks
168812,sr_legacy,Sweets
168813,sr_legacy,Sweets
168814,sr_legacy,Sweets
168815,sr_legacy,Sweets
168816,sr_legacy,Sweets
168817,sr_legacy,Sweets
168818,sr_legacy,Sweets
168819,sr_legacy,Sweets
168820,sr_legacy,Sweets
168821,sr_legacy,Sweets
168822,sr_legacy,Sweets
168823,sr_legacy,Sweets
168824,sr_legacy,Sweets
168825,sr_legacy,Sweets
168826,sr_legacy,Sweets
168827,sr_legacy,Sweets
168828,sr_legacy,Sweets
168829,sr_legacy,Sweets
168830,sr_legacy,Sweets
168831,sr_legacy,Sweets
168832,sr_legacy,Sweets
168833,sr_legacy,Sweets
168834,sr_legacy,Sweets
168835,sr_legacy,Sweets
168836,sr_legacy,Sweets
168837,sr_legacy,Sweets
168838,sr_legacy,Sweets
168839,sr_legacy,Sweets
168840,sr_legacy,Sweets
168841,sr_legacy,Sweets
168842,sr_legacy,Sweets
168843,sr_legacy,Sweets
168844,sr_legacy,Sweets
168845,sr_legacy,Sweets
168846,sr_legacy,Sweets
168847,sr_legacy,Sweets
168848,sr_legacy,Sweets
168849,sr_legacy,Snacks
168850,sr_legacy,Snacks
168851,sr_legacy,Snacks
168852,sr_legacy,Sweets
168853,sr_legacy,Snacks
168854,sr_legacy,Snacks
168855,sr_legacy,Snacks
168856,sr_legacy,Snacks
168857,sr_legacy,Snacks
168858,sr_legacy,Snacks
168859,sr_legacy,Snacks
168860,sr_legacy,Snacks
168861,sr_legacy,Snacks
168862,sr_legacy,Snacks
168863,sr_legacy,Snacks
168864,sr_legacy,Snacks
168865,sr_legacy,Snacks
168866,sr_legacy,Sweets
168867,sr_legacy,Cereal Grains and Pasta
168868,sr_legacy,Cereal Grains and Pasta
168869,sr_legacy,Cereal Grains and Pasta
168870,sr_legacy,Cereal Grains and Pasta
168871,sr_legacy,Cereal Grains and Pasta
168872,sr_legacy,Cereal Grains and Pasta
168873,sr_legacy,Cereal Grains and Pasta
168874,sr_legacy,Cereal Grains and Pasta
168875,sr_legacy,Cereal Grains and Pasta
168876,sr_legacy,Cereal Grains and Pasta
168877,sr_legacy,Cereal Grains and Pasta
168878,sr_legacy,Cereal Grains and Pasta
168879,sr_legacy,Cereal Grains and Pasta
168880,sr_legacy,Cereal Grains and Pasta
168881,sr_legacy,Cereal Grains and Pasta
168882,sr_legacy,Cereal Grains and Pasta
168883,sr_legacy,Cereal Grains and Pasta
168884,sr_legacy,Cereal Grains and Pasta
168885,sr_legacy,Cereal Grains and Pasta
168886,sr_legacy,Cereal Grains and Pasta
168887,sr_legacy,Cereal Grains and Pasta
168888,sr_legacy,Cereal Grains and Pasta
168889,sr_legacy,Cereal Grains and Pasta
168890,sr_legacy,Cereal Grains and Pasta
168891,sr_legacy,Cereal Grains and Pasta
168892,sr_legacy,Cereal Grains and Pasta
168893,sr_legacy,Cereal Grains and Pasta
168894,sr_legacy,Cereal Grains and Pasta
168895,sr_legacy,Cereal Grains and Pasta
168896,sr_legacy,Cereal Grains and Pasta
168897,sr_legacy,Cereal Grains and Pasta
168898,sr_legacy,Cereal Grains and Pasta
168899,sr_legacy,Cereal Grains and Pasta
168900,sr_legacy,Cereal Grains and Pasta
168901,sr_legacy,Cereal Grains and Pasta
168902,sr_legacy,Cereal Grains and Pasta
168903,sr_legacy,Cereal Grains and Pasta
168904,sr_legacy,Cereal Grains and Pasta
168905,sr_legacy,Cereal Grains and Pasta
168906,sr_legacy,Cereal Grains and Pasta
168907,sr_legacy,Cereal Grains and Pasta
168908,sr_legacy,Cereal Grains and Pasta
168909,sr_legacy,Cereal Grains and Pasta
168910,sr_legacy,Cereal Grains and Pasta
168911,sr_legacy,Cereal Grains and Pasta
168912,sr_legacy,Cereal Grains and Pasta
168913,sr_legacy,Cereal Grains and Pasta
168914,sr_legacy,Cereal Grains and Pasta
168915,sr_legacy,Cereal Grains and Pasta
168916,sr_legacy,Cereal Grains and Pasta
168917,sr_legacy,Cereal Grains and Pasta
168918,sr_legacy,Cereal Grains and Pasta
168919,sr_legacy,Cereal Grains and Pasta
168920,sr_legacy,Cereal Grains and Pasta
168921,sr_legacy,Cereal Grains and Pasta
168922,sr_legacy,Cereal Grains and Pasta
168923,sr_legacy,Cereal Grains and Pasta
168924,sr_legacy,Cereal Grains and Pasta
168925,sr_legacy,Cereal Grains and Pasta
168926,sr_legacy,Cereal Grains and Pasta
168927,sr_legacy,Cereal Grains and Pasta
168928,sr_legacy,Cereal Grains and Pasta
168929,sr_legacy,Cereal Grains and Pasta
168930,sr_legacy,Cereal Grains and Pasta
168931,sr_legacy,Cereal Grains and Pasta
168932,sr_legacy,Cereal Grains and Pasta
168933,sr_legacy,Cereal Grains and Pasta
168934,sr_legacy,Cereal Grains and Pasta
168935,sr_legacy,Cereal Grains and Pasta
168936,sr_legacy,Cereal Grains and Pasta
168937,sr_legacy,Cereal Grains and Pasta
168938,sr_legacy,Cereal Grains and Pasta
168939,sr_legacy,Cereal Grains and Pasta
168940,sr_legacy,Cereal Grains and Pasta
168941,sr_legacy,Cereal Grains and Pasta
168942,sr_legacy,Cereal Grains and Pasta
168943,sr_legacy,Cereal Grains and Pasta
168944,sr_legacy,Cereal Grains and Pasta
168945,sr_legacy,Vegetables and Vegetable Products
168946,sr_legacy,Vegetables and Vegetable Products
168947,sr_legacy,Vegetables and Vegetable Products
168948,sr_legacy,Vegetables and Vegetable Products
168949,sr_legacy,"Meals, Entrees, and Side Dishes"
168950,sr_legacy,"Meals, Entrees, and Side Dishes"
168951,sr_legacy,"Meals, Entrees, and Side Dishes"
168952,sr_legacy,"Meals, Entrees, and Side Dishes"
168953,sr_legacy,"Meals, Entrees, and Side Dishes"
168954,sr_legacy,"Meals, Entrees, and Side Dishes"
168955,sr_legacy,"Meals, Entrees, and Side Dishes"
168956,sr_legacy,"Meals, Entrees, and Side Dishes"
168957,sr_legacy,"Meals, Entrees, and Side Dishes"
168958,sr_legacy,"Meals, Entrees, and Side Dishes"
168959,sr_legacy,"Meals, Entrees, and Side Dishes"
168960,sr_legacy,"Meals, Entrees, and Side Dishes"
168961,sr_legacy,"Meals, Entrees, and Side Dishes"
168962,sr_legacy,"Meals, Entrees, and Side Dishes"
168963,sr_legacy,"Meals, Entrees, and Side Dishes"
168964,sr_legacy,"Meals, Entrees, and Side Dishes"
168965,sr_legacy,"Meals, Entrees, and Side Dishes"
168966,sr_legacy,Baby Foods
168967,sr_legacy,Baby Foods
168968,sr_legacy,Baby Foods
168969,sr_legacy,Baby Foods
168970,sr_legacy,Baby Foods
168971,sr_legacy,Baby Foods
168972,sr_legacy,Baby Foods
168973,sr_legacy,Baby Foods
168974,sr_legacy,Baby Foods
168975,sr_legacy,Baby Foods
168976,sr_legacy,American Indian/Alaska Native Foods
168977,sr_legacy,American Indian/Alaska Native Foods
168978,sr_legacy,American Indian/Alaska Native Foods
168979,sr_legacy,American Indian/Alaska Native Foods
168980,sr_legacy,American Indian/Alaska Native Foods
168981,sr_legacy,American Indian/Alaska Native Foods
168982,sr_legacy,American Indian/Alaska Native Foods
168983,sr_legacy,American Indian/Alaska Native Foods
168984,sr_legacy,American Indian/Alaska Native Foods
168985,sr_legacy,American Indian/Alaska Native Foods
168986,sr_legacy,American Indian/Alaska Native Foods
168987,sr_legacy,American Indian/Alaska Native Foods
168988,sr_legacy,American Indian/Alaska Native Foods
168989,sr_legacy,American Indian/Alaska Native Foods
168990,sr_legacy,American Indian/Alaska Native Foods
168991,sr_legacy,American Indian/Alaska Native Foods
168992,sr_legacy,American Indian/Alaska Native Foods
168993,sr_legacy,American Indian/Alaska Native Foods
168994,sr_legacy,American Indian/Alaska Native Foods
168995,sr_legacy,American Indian/Alaska Native Foods
168996,sr_legacy,American Indian/Alaska Native Foods
168997,sr_legacy,American Indian/Alaska Native Foods
168998,sr_legacy,American Indian/Alaska Native Foods
168999,sr_legacy,American Indian/Alaska Native Foods
169000,sr_legacy,American Indian/Alaska Native Foods
169001,sr_legacy,American Indian/Alaska Native Foods
169002,sr_legacy,American Indian/Alaska Native Foods
169003,sr_legacy,American Indian/Alaska Native Foods
169004,sr_legacy,American Indian/Alaska Native Foods
169005,sr_legacy,American Indian/Alaska Native Foods
169006,sr_legacy,American Indian/Alaska Native Foods
169007,sr_legacy,American Indian/Alaska Native Foods
169008,sr_legacy,Restaurant Foods
169009,sr_legacy,Restaurant Foods
169010,sr_legacy,Restaurant Foods
169011,sr_legacy,Restaurant Foods
169012,sr_legacy,Restaurant Foods
169013,sr_legacy,Restaurant Foods
169014,sr_legacy,Restaurant Foods
169015,sr_legacy,Restaurant Foods
169016,sr_legacy,Restaurant Foods
169017,sr_legacy,Restaurant Foods
169018,sr_legacy,Restaurant Foods
169019,sr_legacy,Restaurant Foods
169020,sr_legacy,Restaurant Foods
169021,sr_legacy,Restaurant Foods
169022,sr_legacy,Restaurant Foods
169023,sr_legacy,Restaurant Foods
169024,sr_legacy,Restaurant Foods
169025,sr_legacy,Restaurant Foods
169026,sr_legacy,Restaurant Foods
169027,sr_legacy,Restaurant Foods
169028,sr_legacy,Restaurant Foods
169029,sr_legacy,Restaurant Foods
169030,sr_legacy,Restaurant Foods
169031,sr_legacy,Restaurant Foods
169032,sr_legacy,Restaurant Foods
169033,sr_legacy,Restaurant Foods
169034,sr_legacy,Restaurant Foods
169035,sr_legacy,Restaurant Foods
169036,sr_legacy,Restaurant Foods
169037,sr_legacy,Restaurant Foods
169038,sr_legacy,Restaurant Foods
169039,sr_legacy,Breakfast Cereals
169040,sr_legacy,Breakfast Cereals
169041,sr_legacy,Breakfast Cereals
169042,sr_legacy,Baby Foods
169043,sr_legacy,Baby Foods
169044,sr_legacy,Beverages
169045,sr_legacy,Sweets
169046,sr_legacy,Snacks
169047,sr_legacy,Baby Foods
169048,sr_legacy,Baby Foods
169049,sr_legacy,Baby Foods
169050,sr_legacy,Dairy and Egg Products
169051,sr_legacy,Dairy and Egg Products
169052,sr_legacy,Fats and Oils
169053,sr_legacy,Fats and Oils
169054,sr_legacy,Baby Foods
169055,sr_legacy,Fats and Oils
169056,sr_legacy,Fats and Oils
169057,sr_legacy,Fats and Oils
169058,sr_legacy,Sweets
169059,sr_legacy,Sweets
169060,sr_legacy,Sweets
169061,sr_legacy,Sweets
169062,sr_legacy,Sweets
169063,sr_legacy,Snacks
169064,sr_legacy,Snacks
169065,sr_legacy,Legumes and Legume Products
169066,sr_legacy,Legumes and Legume Products
169067,sr_legacy,Legumes and Legume Products
169068,sr_legacy,Legumes and Legume Products
169069,sr_legacy,Legumes and Legume Products
169070,sr_legacy,Beverages
169071,sr_legacy,Beverages
169072,sr_legacy,Sweets
169073,sr_legacy,Dairy and Egg Products
169074,sr_legacy,Vegetables and Vegetable Products
169075,sr_legacy,Breakfast Cereals
169076,sr_legacy,Breakfast Cereals
169077,sr_legacy,Breakfast Cereals
169078,sr_legacy,Dairy and Egg Products
169079,sr_legacy,Dairy and Egg Products
169080,sr_legacy,Dairy and Egg Products
169081,sr_legacy,Dairy and Egg Products
169082,sr_legacy,Pork Products
169083,sr_legacy,Legumes and Legume Products
169084,sr_legacy,Vegetables and Vegetable Products
169085,sr_legacy,Vegetables and Vegetable Products
169086,sr_legacy,Fruits and Fruit Juices
169087,sr_legacy,Fruits and Fruit Juices
169088,sr_legacy,Fruits and Fruit Juices
169089,sr_legacy,Fruits and Fruit Juices
169090,sr_legacy,Fruits and Fruit Juices
169091,sr_legacy,Fruits and Fruit Juices
169092,sr_legacy,Fruits and Fruit Juices
169093,sr_legacy,Fruits and Fruit Juices
169094,sr_legacy,Fruits and Fruit Juices
169095,sr_legacy,Fruits and Fruit Juices
169096,sr_legacy,Fruits and Fruit Juices
169097,sr_legacy,Fruits and Fruit Juices
169098,sr_legacy,Fruits and Fruit Juices
169099,sr_legacy,Fruits and Fruit Juices
169100,sr_legacy,Fruits and Fruit Juices
169101,sr_legacy,Fruits and Fruit Juices
169102,sr_legacy,Fruits and Fruit Juices
169103,sr_legacy,Fruits and Fruit Juices
169104,sr_legacy,Fruits and Fruit Juices
169105,sr_legacy,Fruits and Fruit Juices
169106,sr_legacy,Fruits and Fruit Juices
169107,sr_legacy,Fruits and Fruit Juices
169108,sr_legacy,Fruits and Fruit Juices
169109,sr_legacy,Fruits and Fruit Juices
169110,sr_legacy,Fruits and Fruit Juices
169111,sr_legacy,Fruits and Fruit Juices
169112,sr_legacy,Fruits and Fruit Juices
169113,sr_legacy,Fruits and Fruit Juices
169114,sr_legacy,Fruits and Fruit Juices
169115,sr_legacy,Fruits and Fruit Juices
169116,sr_legacy,Fruits and Fruit Juices
169117,sr_legacy,Fruits and Fruit Juices
169118,sr_legacy,Fruits and Fruit Juices
169119,sr_legacy,Fruits and Fruit Juices
169120,sr_legacy,Fruits and Fruit Juices
169121,sr_legacy,Fruits and Fruit Juices
169122,sr_legacy,Fruits and Fruit Juices
169123,sr_legacy,Fruits and Fruit Juices
169124,sr_legacy,Fruits and Fruit Juices
169125,sr_legacy,Fruits and Fruit Juices
169126,sr_legacy,Fruits and Fruit Juices
169127,sr_legacy,Fruits and Fruit Juices
169128,sr_legacy,Fruits and Fruit Juices
169129,sr_legacy,Fruits and Fruit Juices
169130,sr_legacy,Fruits and Fruit Juices
169131,sr_legacy,Fruits and Fruit Juices
169132,sr_legacy,Fruits and Fruit Juices
169133,sr_legacy,Fruits and Fruit Juices
169134,sr_legacy,Fruits and Fruit Juices
169135,sr_legacy,Vegetables and Vegetable Products
169136,sr_legacy,Vegetables and Vegetable Products
169137,sr_legacy,Vegetables and Vegetable Products
169138,sr_legacy,Vegetables and Vegetable Products
169139,sr_legacy,Vegetables and Vegetable Products
169140,sr_legacy,Vegetables and Vegetable Products
169141,sr_legacy,Vegetables and Vegetable Products
169142,sr_legacy,Vegetables and Vegetable Products
169143,sr_legacy,Vegetables and Vegetable Products
169144,sr_legacy,Vegetables and Vegetable Products
169145,sr_legacy,Vegetables and Vegetable Products
169146,sr_legacy,Vegetables and Vegetable Products
169147,sr_legacy,Vegetables and Vegetable Products
169148,sr_legacy,Pork Products
169149,sr_legacy,Pork Products
169150,sr_legacy,Pork Products
169151,sr_legacy,Pork Products
169152,sr_legacy,Pork Products
169153,sr_legacy,Pork Products
169154,sr_legacy,Pork Products
169155,sr_legacy,Pork Products
169156,sr_legacy,Pork Products
169157,sr_legacy,Pork Products
169158,sr_legacy,Pork Products
169159,sr_legacy,Pork Products
169160,sr_legacy,Pork Products
169161,sr_legacy,Pork Products
169162,sr_legacy,Pork Products
169163,sr_legacy,Pork Products
169164,sr_legacy,Pork Products
169165,sr_legacy,Pork Products
169166,sr_legacy,Pork Products
169167,sr_legacy,Pork Products
169168,sr_legacy,Pork Products
169169,sr_legacy,Pork Products
169170,sr_legacy,Pork Products
169171,sr_legacy,Pork Products
169172,sr_legacy,Pork Products
169173,sr_legacy,Pork Products
169174,sr_legacy,Pork Products
169175,sr_legacy,Pork Products
169176,sr_legacy,Pork Products
169177,sr_legacy,Pork Products
169178,sr_legacy,Pork Products
169179,sr_legacy,Pork Products
169180,sr_legacy,Pork Products
169181,sr_legacy,Pork Products
169182,sr_legacy,Pork Products
169183,sr_legacy,Pork Products
169184,sr_legacy,Pork Products
169185,sr_legacy,Pork Products
169186,sr_legacy,Pork Products
169187,sr_legacy,Pork Products
169188,sr_legacy,Pork Products
169189,sr_legacy,Pork Products
169190,sr_legacy,Pork Products
169191,sr_legacy,Pork Products
169192,sr_legacy,Pork Products
169193,sr_legacy,Pork Products
169194,sr_legacy,Pork Products
169195,sr_legacy,Pork Products
169196,sr_legacy,Pork Products
169197,sr_legacy,Pork Products
169198,sr_legacy,Pork Products
169199,sr_legacy,Pork Products
169200,sr_legacy,Pork Products
169201,sr_legacy,Pork Products
169202,sr_legacy,Vegetables and Vegetable Products
169203,sr_legacy,Vegetables and Vegetable Products
169204,sr_legacy,Vegetables and Vegetable Products
169205,sr_legacy,Vegetables and Vegetable Products
169206,sr_legacy,Vegetables and Vegetable Products
169207,sr_legacy,Vegetables and Vegetable Products
169208,sr_legacy,Vegetables and Vegetable Products
169209,sr_legacy,Vegetables and Vegetable Products
169210,sr_legacy,Vegetables and Vegetable Products
169211,sr_legacy,Vegetables and Vegetable Products
169212,sr_legacy,Vegetables and Vegetable Products
169213,sr_legacy,Vegetables and Vegetable Products
169214,sr_legacy,Vegetables and Vegetable Products
169215,sr_legacy,Vegetables and Vegetable Products
169216,sr_legacy,Vegetables and Vegetable Products
169217,sr_legacy,Vegetables and Vegetable Products
169218,sr_legacy,Vegetables and Vegetable Products
169219,sr_legacy,Vegetables and Vegetable Products
169220,sr_legacy,Vegetables and Vegetable Products
169221,sr_legacy,Vegetables and Vegetable Products
169222,sr_legacy,Vegetables and Vegetable Products
169223,sr_legacy,Vegetables and Vegetable Products
169224,sr_legacy,Vegetables and Vegetable Products
169225,sr_legacy,Vegetables and Vegetable Products
169226,sr_legacy,Vegetables and Vegetable Products
169227,sr_legacy,Vegetables and Vegetable Products
169228,sr_legacy,Vegetables and Vegetable Products
169229,sr_legacy,Vegetables and Vegetable Products
169230,sr_legacy,Vegetables and Vegetable Products
169231,sr_legacy,Vegetables and Vegetable Products
169232,sr_legacy,Vegetables and Vegetable Products
169233,sr_legacy,Vegetables and Vegetable Products
169234,sr_legacy,Vegetables and Vegetable Products
169235,sr_legacy,Vegetables and Vegetable Products
169236,sr_legacy,Vegetables and Vegetable Products
169237,sr_legacy,Vegetables and Vegetable Products
169238,sr_legacy,Vegetables and Vegetable Products
169239,sr_legacy,Vegetables and Vegetable Products
169240,sr_legacy,Vegetables and Vegetable Products
169241,sr_legacy,Vegetables and Vegetable Products
169242,sr_legacy,Vegetables and Vegetable Products
169243,sr_legacy,Vegetables and Vegetable Products
169244,sr_legacy,Vegetables and Vegetable Products
169245,sr_legacy,Vegetables and Vegetable Products
169246,sr_legacy,Vegetables and Vegetable Products
169247,sr_legacy,Vegetables and Vegetable Products
169248,sr_legacy,Vegetables and Vegetable Products
169249,sr_legacy,Vegetables and Vegetable Products
169250,sr_legacy,Vegetables and Vegetable Products
169251,sr_legacy,Vegetables and Vegetable Products
169252,sr_legacy,Vegetables and Vegetable Products
169253,sr_legacy,Vegetables and Vegetable Products
169254,sr_legacy,Vegetables and Vegetable Products
169255,sr_legacy,Vegetables and Vegetable Products
169256,sr_legacy,Vegetables and Vegetable Products
169257,sr_legacy,Vegetables and Vegetable Products
169258,sr_legacy,Vegetables and Vegetable Products
169259,sr_legacy,Vegetables and Vegetable Products
169260,sr_legacy,Vegetables and Vegetable Products
169261,sr_legacy,Vegetables and Vegetable Products
169262,sr_legacy,Vegetables and Vegetable Products
169263,sr_legacy,Vegetables and Vegetable Products
169264,sr_legacy,Vegetables and Vegetable Products
169265,sr_legacy,Vegetables and Vegetable Products
169266,sr_legacy,Vegetables and Vegetable Products
169267,sr_legacy,Vegetables and Vegetable Products
169268,sr_legacy,Vegetables and Vegetable Products
169269,sr_legacy,Vegetables and Vegetable Products
169270,sr_legacy,Vegetables and Vegetable Products
169271,sr_legacy,Vegetables and Vegetable Products
169272,sr_legacy,Vegetables and Vegetable Products
169273,sr_legacy,Vegetables and Vegetable Products
169274,sr_legacy,Vegetables and Vegetable Products
169275,sr_legacy,Vegetables and Vegetable Products
169276,sr_legacy,Vegetables and Vegetable Products
169277,sr_legacy,Vegetables and Vegetable Products
169278,sr_legacy,Vegetables and Vegetable Products
169279,sr_legacy,Vegetables and Vegetable Products
169280,sr_legacy,Vegetables and Vegetable Products
169281,sr_legacy,Vegetables and Vegetable Products
169282,sr_legacy,Vegetables and Vegetable Products
169283,sr_legacy,Vegetables and Vegetable Products
169284,sr_legacy,Vegetables and Vegetable Products
169285,sr_legacy,Vegetables and Vegetable Products
169286,sr_legacy,Vegetables and Vegetable Products
169287,sr_legacy,Vegetables and Vegetable Products
169288,sr_legacy,Vegetables and Vegetable Products
169289,sr_legacy,Vegetables and Vegetable Products
169290,sr_legacy,Vegetables and Vegetable Products
169291,sr_legacy,Vegetables and Vegetable Products
169292,sr_legacy,Vegetables and Vegetable Products
169293,sr_legacy,Vegetables and Vegetable Products
169294,sr_legacy,Vegetables and Vegetable Products
169295,sr_legacy,Vegetables and Vegetable Products
169296,sr_legacy,Vegetables and Vegetable Products
169297,sr_legacy,Vegetables and Vegetable Products
169298,sr_legacy,Vegetables and Vegetable Products
169299,sr_legacy,Vegetables and Vegetable Products
169300,sr_legacy,Vegetables and Vegetable Products
169301,sr_legacy,Vegetables and Vegetable Products
169302,sr_legacy,Vegetables and Vegetable Products
169303,sr_legacy,Vegetables and Vegetable Products
169304,sr_legacy,Vegetables and Vegetable Products
169305,sr_legacy,Vegetables and Vegetable Products
169306,sr_legacy,Vegetables and Vegetable Products
169307,sr_legacy,Vegetables and Vegetable Products
169308,sr_legacy,Vegetables and Vegetable Products
169309,sr_legacy,Vegetables and Vegetable Products
169310,sr_legacy,Vegetables and Vegetable Products
169311,sr_legacy,Vegetables and Vegetable Products
169312,sr_legacy,Vegetables and Vegetable Products
169313,sr_legacy,Vegetables and Vegetable Products
169314,sr_legacy,Vegetables and Vegetable Products
169315,sr_legacy,Vegetables and Vegetable Products
169316,sr_legacy,Vegetables and Vegetable Products
169317,sr_legacy,Vegetables and Vegetable Products
169318,sr_legacy,Vegetables and Vegetable Products
169319,sr_legacy,Vegetables and Vegetable Products
169320,sr_legacy,Vegetables and Vegetable Products
169321,sr_legacy,Vegetables and Vegetable Products
169322,sr_legacy,Vegetables and Vegetable Products
169323,sr_legacy,Vegetables and Vegetable Products
169324,sr_legacy,Vegetables and Vegetable Products
169325,sr_legacy,Vegetables and Vegetable Products
169326,sr_legacy,Vegetables and Vegetable Products
169327,sr_legacy,Vegetables and Vegetable Products
169328,sr_legacy,Vegetables and Vegetable Products
169329,sr_legacy,Vegetables and Vegetable Products
169330,sr_legacy,Vegetables and Vegetable Products
169331,sr_legacy,Vegetables and Vegetable Products
169332,sr_legacy,Vegetables and Vegetable Products
169333,sr_legacy,Vegetables and Vegetable Products
169334,sr_legacy,Vegetables and Vegetable Products
169335,sr_legacy,Vegetables and Vegetable Products
169336,sr_legacy,Vegetables and Vegetable Products
169337,sr_legacy,Vegetables and Vegetable Products
169338,sr_legacy,Vegetables and Vegetable Products
169339,sr_legacy,Vegetables and Vegetable Products
169340,sr_legacy,Vegetables and Vegetable Products
169341,sr_legacy,Vegetables and Vegetable Products
169342,sr_legacy,Vegetables and Vegetable Products
169343,sr_legacy,Vegetables and Vegetable Products
169344,sr_legacy,Vegetables and Vegetable Products
169345,sr_legacy,Vegetables and Vegetable Products
169346,sr_legacy,Vegetables and Vegetable Products
169347,sr_legacy,Vegetables and Vegetable Products
169348,sr_legacy,Vegetables and Vegetable Products
169349,sr_legacy,Vegetables and Vegetable Products
169350,sr_legacy,Vegetables and Vegetable Products
169351,sr_legacy,Vegetables and Vegetable Products
169352,sr_legacy,Vegetables and Vegetable Products
169353,sr_legacy,Vegetables and Vegetable Products
169354,sr_legacy,Vegetables and Vegetable Products
169355,sr_legacy,Vegetables and Vegetable Products
169356,sr_legacy,Vegetables and Vegetable Products
169357,sr_legacy,Vegetables and Vegetable Products
169358,sr_legacy,Vegetables and Vegetable Products
169359,sr_legacy,Vegetables and Vegetable Products
169360,sr_legacy,Vegetables and Vegetable Products
169361,sr_legacy,Vegetables and Vegetable Products
169362,sr_legacy,Vegetables and Vegetable Products
169363,sr_legacy,Vegetables and Vegetable Products
169364,sr_legacy,Vegetables and Vegetable Products
169365,sr_legacy,Vegetables and Vegetable Products
169366,sr_legacy,Vegetables and Vegetable Products
169367,sr_legacy,Vegetables and Vegetable Products
169368,sr_legacy,Vegetables and Vegetable Products
169369,sr_legacy,Vegetables and Vegetable Products
169370,sr_legacy,Vegetables and Vegetable Products
169371,sr_legacy,Vegetables and Vegetable Products
169372,sr_legacy,Vegetables and Vegetable Products
169373,sr_legacy,Vegetables and Vegetable Products
169374,sr_legacy,Vegetables and Vegetable Products
169375,sr_legacy,Vegetables and Vegetable Products
169376,sr_legacy,Vegetables and Vegetable Products
169377,sr_legacy,Vegetables and Vegetable Products
169378,sr_legacy,Vegetables and Vegetable Products
169379,sr_legacy,Vegetables and Vegetable Products
169380,sr_legacy,Vegetables and Vegetable Products
169381,sr_legacy,Vegetables and Vegetable Products
169382,sr_legacy,Vegetables and Vegetable Products
169383,sr_legacy,Vegetables and Vegetable Products
169384,sr_legacy,Vegetables and Vegetable Products
169385,sr_legacy,Vegetables and Vegetable Products
169386,sr_legacy,Vegetables and Vegetable Products
169387,sr_legacy,Vegetables and Vegetable Products
