fdcId,database,subCategory
2709589,survey_fndds,Other dark green vegetables
2709590,survey_fndds,Lettuce and lettuce salads
2709591,survey_fndds,Lettuce and lettuce salads
2709592,survey_fndds,Other dark green vegetables
2709593,survey_fndds,Other dark green vegetables
2709594,survey_fndds,Other dark green vegetables
2709595,survey_fndds,Other dark green vegetables
2709596,survey_fndds,Other dark green vegetables
2709597,survey_fndds,Other dark green vegetables
2709598,survey_fndds,Other dark green vegetables
2709599,survey_fndds,Other dark green vegetables
2709600,survey_fndds,Other dark green vegetables
2709601,survey_fndds,Other dark green vegetables
2709602,survey_fndds,Other dark green vegetables
2709603,survey_fndds,Other dark green vegetables
2709604,survey_fndds,Other dark green vegetables
2709605,survey_fndds,Other dark green vegetables
2709606,survey_fndds,Other dark green vegetables
2709607,survey_fndds,Other dark green vegetables
2709608,survey_fndds,Other dark green vegetables
2709609,survey_fndds,Other dark green vegetables
2709610,survey_fndds,Other dark green vegetables
2709611,survey_fndds,Other dark green vegetables
2709612,survey_fndds,Other dark green vegetables
2709613,survey_fndds,Lettuce and lettuce salads
2709614,survey_fndds,Spinach
2709615,survey_fndds,Spinach
2709616,survey_fndds,Spinach
2709617,survey_fndds,Spinach
2709618,survey_fndds,Spinach
2709619,survey_fndds,Spinach
2709620,survey_fndds,Spinach
2709621,survey_fndds,Spinach
2709622,survey_fndds,Spinach
2709623,survey_fndds,Spinach
2709624,survey_fndds,Spinach
2709625,survey_fndds,Spinach
2709626,survey_fndds,Spinach
2709627,survey_fndds,Spinach
2709628,survey_fndds,Spinach
2709629,survey_fndds,Vegetable dishes
2709630,survey_fndds,Vegetable dishes
2709631,survey_fndds,Vegetable dishes
2709632,survey_fndds,Vegetable dishes
2709633,survey_fndds,Other dark green vegetables
2709634,survey_fndds,Other dark green vegetables
2709635,survey_fndds,Other dark green vegetables
2709636,survey_fndds,Other dark green vegetables
2709637,survey_fndds,Other dark green vegetables
2709638,survey_fndds,Other dark green vegetables
2709639,survey_fndds,Other dark green vegetables
2709640,survey_fndds,Other dark green vegetables
2709641,survey_fndds,Other dark green vegetables
2709642,survey_fndds,Other dark green vegetables
2709643,survey_fndds,Broccoli
2709644,survey_fndds,Broccoli
2709645,survey_fndds,Broccoli
2709646,survey_fndds,Broccoli
2709647,survey_fndds,Broccoli
2709648,survey_fndds,Broccoli
2709649,survey_fndds,Broccoli
2709650,survey_fndds,Broccoli
2709651,survey_fndds,Broccoli
2709652,survey_fndds,Broccoli
2709653,survey_fndds,Broccoli
2709654,survey_fndds,Vegetable dishes
2709655,survey_fndds,Vegetable dishes
2709656,survey_fndds,Fried vegetables
2709657,survey_fndds,Broccoli
2709658,survey_fndds,Broccoli
2709659,survey_fndds,"Soups, cream-based"
2709660,survey_fndds,Carrots
2709661,survey_fndds,"Coleslaw, non-lettuce salads"
2709662,survey_fndds,"Coleslaw, non-lettuce salads"
2709663,survey_fndds,Carrots
2709664,survey_fndds,Carrots
2709665,survey_fndds,Carrots
2709666,survey_fndds,Carrots
2709667,survey_fndds,Carrots
2709668,survey_fndds,Carrots
2709669,survey_fndds,Carrots
2709670,survey_fndds,Carrots
2709671,survey_fndds,Carrots
2709672,survey_fndds,Carrots
2709673,survey_fndds,Carrots
2709674,survey_fndds,Carrots
2709675,survey_fndds,Carrots
2709676,survey_fndds,Carrots
2709677,survey_fndds,Carrots
2709678,survey_fndds,Carrots
2709679,survey_fndds,Carrots
2709680,survey_fndds,Carrots
2709681,survey_fndds,Carrots
2709682,survey_fndds,Vegetable juice
2709683,survey_fndds,Vegetable juice
2709684,survey_fndds,Other vegetables and combinations
2709685,survey_fndds,Other vegetables and combinations
2709686,survey_fndds,Other vegetables and combinations
2709687,survey_fndds,Other vegetables and combinations
2709688,survey_fndds,Other vegetables and combinations
2709689,survey_fndds,Other vegetables and combinations
2709690,survey_fndds,Other vegetables and combinations
2709691,survey_fndds,Other red and orange vegetables
2709692,survey_fndds,Other red and orange vegetables
2709693,survey_fndds,Other red and orange vegetables
2709694,survey_fndds,Other red and orange vegetables
2709695,survey_fndds,Other red and orange vegetables
2709696,survey_fndds,Vegetable dishes
2709697,survey_fndds,Other red and orange vegetables
2709698,survey_fndds,Other red and orange vegetables
2709699,survey_fndds,Other red and orange vegetables
2709700,survey_fndds,Other red and orange vegetables
2709701,survey_fndds,Other red and orange vegetables
2709702,survey_fndds,Other red and orange vegetables
2709703,survey_fndds,Other red and orange vegetables
2709704,survey_fndds,Other red and orange vegetables
2709705,survey_fndds,Other red and orange vegetables
2709706,survey_fndds,Other red and orange vegetables
2709707,survey_fndds,Other red and orange vegetables
2709708,survey_fndds,Other red and orange vegetables
2709709,survey_fndds,Fried vegetables
2709710,survey_fndds,"Tortilla, corn, other chips"
2709711,survey_fndds,Fried vegetables
2709712,survey_fndds,Fried vegetables
2709713,survey_fndds,Fried vegetables
2709714,survey_fndds,Fried vegetables
2709715,survey_fndds,Fried vegetables
2709716,survey_fndds,Fried vegetables
2709717,survey_fndds,Fried vegetables
2709718,survey_fndds,"Soups, cream-based"
2709719,survey_fndds,Tomatoes
2709720,survey_fndds,Tomatoes
2709721,survey_fndds,Tomatoes
2709722,survey_fndds,Tomatoes
2709723,survey_fndds,Vegetable dishes
2709724,survey_fndds,Tomatoes
2709725,survey_fndds,Fried vegetables
2709726,survey_fndds,"Olives, pickles, pickled vegetables"
2709727,survey_fndds,Tomatoes
2709728,survey_fndds,Vegetable juice
2709729,survey_fndds,Vegetable juice
2709730,survey_fndds,Vegetable juice
2709731,survey_fndds,Vegetable juice
2709732,survey_fndds,Vegetable juice
2709733,survey_fndds,Tomato-based condiments
2709734,survey_fndds,Tomato-based condiments
2709735,survey_fndds,Tomato-based condiments
2709736,survey_fndds,Tomato-based condiments
2709737,survey_fndds,Tomato-based condiments
2709738,survey_fndds,Tomato-based condiments
2709739,survey_fndds,Tomato-based condiments
2709740,survey_fndds,Tomato-based condiments
2709741,survey_fndds,Tomato-based condiments
2709742,survey_fndds,"Dips, gravies, other sauces"
2709743,survey_fndds,"Dips, gravies, other sauces"
2709744,survey_fndds,Mustard and other condiments
2709745,survey_fndds,"Pasta sauces, tomato-based"
2709746,survey_fndds,"Pasta sauces, tomato-based"
2709747,survey_fndds,"Pasta sauces, tomato-based"
2709748,survey_fndds,"Pasta sauces, tomato-based"
2709749,survey_fndds,"Pasta sauces, tomato-based"
2709750,survey_fndds,Tomato-based condiments
2709751,survey_fndds,Mustard and other condiments
2709752,survey_fndds,Tomato-based condiments
2709753,survey_fndds,Tomato-based condiments
2709754,survey_fndds,Mustard and other condiments
2709755,survey_fndds,Mustard and other condiments
2709756,survey_fndds,"Coleslaw, non-lettuce salads"
2709757,survey_fndds,"Soups, broth-based"
2709758,survey_fndds,"Soups, cream-based"
2709759,survey_fndds,"Soups, broth-based"
2709760,survey_fndds,"Soups, broth-based"
2709761,survey_fndds,Vegetable sandwiches/burgers
2709762,survey_fndds,Vegetable sandwiches/burgers
2709763,survey_fndds,Other vegetables and combinations
2709764,survey_fndds,Other vegetables and combinations
2709765,survey_fndds,Other vegetables and combinations
2709766,survey_fndds,Other vegetables and combinations
2709767,survey_fndds,Other vegetables and combinations
2709768,survey_fndds,Other vegetables and combinations
2709769,survey_fndds,String beans
2709770,survey_fndds,Other vegetables and combinations
2709771,survey_fndds,Other vegetables and combinations
2709772,survey_fndds,Other vegetables and combinations
2709773,survey_fndds,Cabbage
2709774,survey_fndds,Cabbage
2709775,survey_fndds,Cabbage
2709776,survey_fndds,Other vegetables and combinations
2709777,survey_fndds,Other vegetables and combinations
2709778,survey_fndds,Other vegetables and combinations
2709779,survey_fndds,Other vegetables and combinations
2709780,survey_fndds,Not included in a food category
2709781,survey_fndds,Not included in a food category
2709782,survey_fndds,Not included in a food category
2709783,survey_fndds,Corn
2709784,survey_fndds,Other vegetables and combinations
2709785,survey_fndds,Other vegetables and combinations
2709786,survey_fndds,Mustard and other condiments
2709787,survey_fndds,Other vegetables and combinations
2709788,survey_fndds,Other vegetables and combinations
2709789,survey_fndds,Lettuce and lettuce salads
2709790,survey_fndds,Lettuce and lettuce salads
2709791,survey_fndds,Lettuce and lettuce salads
2709792,survey_fndds,Lettuce and lettuce salads
2709793,survey_fndds,Other vegetables and combinations
2709794,survey_fndds,Onions
2709795,survey_fndds,Onions
2709796,survey_fndds,Not included in a food category
2709797,survey_fndds,Other starchy vegetables
2709798,survey_fndds,Mustard and other condiments
2709799,survey_fndds,Other vegetables and combinations
2709800,survey_fndds,Other vegetables and combinations
2709801,survey_fndds,Other red and orange vegetables
2709802,survey_fndds,Other vegetables and combinations
2709803,survey_fndds,Other vegetables and combinations
2709804,survey_fndds,Other vegetables and combinations
2709805,survey_fndds,Other vegetables and combinations
2709806,survey_fndds,Other vegetables and combinations
2709807,survey_fndds,Other vegetables and combinations
2709808,survey_fndds,Other vegetables and combinations
2709809,survey_fndds,Other vegetables and combinations
2709810,survey_fndds,Vegetable juice
2709811,survey_fndds,Vegetable juice
2709812,survey_fndds,"Coleslaw, non-lettuce salads"
2709813,survey_fndds,"Coleslaw, non-lettuce salads"
2709814,survey_fndds,"Coleslaw, non-lettuce salads"
2709815,survey_fndds,"Coleslaw, non-lettuce salads"
2709816,survey_fndds,"Coleslaw, non-lettuce salads"
2709817,survey_fndds,"Coleslaw, non-lettuce salads"
2709818,survey_fndds,"Coleslaw, non-lettuce salads"
2709819,survey_fndds,"Coleslaw, non-lettuce salads"
2709820,survey_fndds,"Coleslaw, non-lettuce salads"
2709821,survey_fndds,"Coleslaw, non-lettuce salads"
2709822,survey_fndds,Lettuce and lettuce salads
2709823,survey_fndds,Lettuce and lettuce salads
2709824,survey_fndds,Lettuce and lettuce salads
2709825,survey_fndds,Lettuce and lettuce salads
2709826,survey_fndds,Lettuce and lettuce salads
2709827,survey_fndds,Lettuce and lettuce salads
2709828,survey_fndds,Vegetable dishes
2709829,survey_fndds,Vegetable dishes
2709830,survey_fndds,Vegetable dishes
2709831,survey_fndds,Vegetable dishes
2709832,survey_fndds,Vegetable dishes
2709833,survey_fndds,Other fruit juice
2709834,survey_fndds,Other vegetables and combinations
2709835,survey_fndds,Other vegetables and combinations
2709836,survey_fndds,Other vegetables and combinations
2709837,survey_fndds,Other vegetables and combinations
2709838,survey_fndds,Other vegetables and combinations
2709839,survey_fndds,Other vegetables and combinations
2709840,survey_fndds,Other vegetables and combinations
2709841,survey_fndds,Other vegetables and combinations
2709842,survey_fndds,Other vegetables and combinations
2709843,survey_fndds,Other vegetables and combinations
2709844,survey_fndds,Other vegetables and combinations
2709845,survey_fndds,Other vegetables and combinations
2709846,survey_fndds,Other vegetables and combinations
2709847,survey_fndds,Other vegetables and combinations
2709848,survey_fndds,Other starchy vegetables
2709849,survey_fndds,Other starchy vegetables
2709850,survey_fndds,Other starchy vegetables
2709851,survey_fndds,String beans
2709852,survey_fndds,String beans
2709853,survey_fndds,String beans
2709854,survey_fndds,String beans
2709855,survey_fndds,String beans
2709856,survey_fndds,String beans
2709857,survey_fndds,String beans
2709858,survey_fndds,String beans
2709859,survey_fndds,String beans
2709860,survey_fndds,String beans
2709861,survey_fndds,String beans
2709862,survey_fndds,String beans
2709863,survey_fndds,String beans
2709864,survey_fndds,String beans
2709865,survey_fndds,String beans
2709866,survey_fndds,String beans
2709867,survey_fndds,String beans
2709868,survey_fndds,String beans
2709869,survey_fndds,Fried vegetables
2709870,survey_fndds,String beans
2709871,survey_fndds,Other vegetables and combinations
2709872,survey_fndds,Other vegetables and combinations
2709873,survey_fndds,Other vegetables and combinations
2709874,survey_fndds,Other vegetables and combinations
2709875,survey_fndds,Other vegetables and combinations
2709876,survey_fndds,Other vegetables and combinations
2709877,survey_fndds,Other vegetables and combinations
2709878,survey_fndds,Other vegetables and combinations
2709879,survey_fndds,Other starchy vegetables
2709880,survey_fndds,Other vegetables and combinations
2709881,survey_fndds,Other vegetables and combinations
2709882,survey_fndds,Other vegetables and combinations
2709883,survey_fndds,Other vegetables and combinations
2709884,survey_fndds,Other vegetables and combinations
2709885,survey_fndds,Other vegetables and combinations
2709886,survey_fndds,Other vegetables and combinations
2709887,survey_fndds,Cabbage
2709888,survey_fndds,Cabbage
2709889,survey_fndds,Cabbage
2709890,survey_fndds,Cabbage
2709891,survey_fndds,Cabbage
2709892,survey_fndds,Cabbage
2709893,survey_fndds,Cabbage
2709894,survey_fndds,Cabbage
2709895,survey_fndds,Other vegetables and combinations
2709896,survey_fndds,Other vegetables and combinations
2709897,survey_fndds,Other vegetables and combinations
2709898,survey_fndds,Other vegetables and combinations
2709899,survey_fndds,Other vegetables and combinations
2709900,survey_fndds,Other vegetables and combinations
2709901,survey_fndds,Other vegetables and combinations
2709902,survey_fndds,Other vegetables and combinations
2709903,survey_fndds,Other vegetables and combinations
2709904,survey_fndds,Other vegetables and combinations
2709905,survey_fndds,Other vegetables and combinations
2709906,survey_fndds,Other vegetables and combinations
2709907,survey_fndds,Other vegetables and combinations
2709908,survey_fndds,Other vegetables and combinations
2709909,survey_fndds,Corn
2709910,survey_fndds,Corn
2709911,survey_fndds,Corn
2709912,survey_fndds,Corn
2709913,survey_fndds,Corn
2709914,survey_fndds,Corn
2709915,survey_fndds,Corn
2709916,survey_fndds,Corn
2709917,survey_fndds,Corn
2709918,survey_fndds,Corn
2709919,survey_fndds,Corn
2709920,survey_fndds,Corn
2709921,survey_fndds,Corn
2709922,survey_fndds,Corn
2709923,survey_fndds,Corn
2709924,survey_fndds,Corn
2709925,survey_fndds,Corn
2709926,survey_fndds,Corn
2709927,survey_fndds,Corn
2709928,survey_fndds,Other vegetables and combinations
2709929,survey_fndds,Other vegetables and combinations
2709930,survey_fndds,Other vegetables and combinations
2709931,survey_fndds,Other vegetables and combinations
2709932,survey_fndds,Mustard and other condiments
2709933,survey_fndds,Grits and other cooked cereals
2709934,survey_fndds,Other vegetables and combinations
2709935,survey_fndds,Onions
2709936,survey_fndds,Other vegetables and combinations
2709937,survey_fndds,Other vegetables and combinations
2709938,survey_fndds,Other vegetables and combinations
2709939,survey_fndds,Other vegetables and combinations
2709940,survey_fndds,Other vegetables and combinations
2709941,survey_fndds,Other vegetables and combinations
2709942,survey_fndds,Other vegetables and combinations
2709943,survey_fndds,Other vegetables and combinations
2709944,survey_fndds,Other vegetables and combinations
2709945,survey_fndds,Other vegetables and combinations
2709946,survey_fndds,Other vegetables and combinations
2709947,survey_fndds,Other vegetables and combinations
2709948,survey_fndds,Other vegetables and combinations
2709949,survey_fndds,Lettuce and lettuce salads
2709950,survey_fndds,Onions
2709951,survey_fndds,Onions
2709952,survey_fndds,Onions
2709953,survey_fndds,Onions
2709954,survey_fndds,Other vegetables and combinations
2709955,survey_fndds,Other vegetables and combinations
2709956,survey_fndds,Other starchy vegetables
2709957,survey_fndds,Other starchy vegetables
2709958,survey_fndds,Other starchy vegetables
2709959,survey_fndds,Other starchy vegetables
2709960,survey_fndds,Other starchy vegetables
2709961,survey_fndds,Other starchy vegetables
2709962,survey_fndds,Other starchy vegetables
2709963,survey_fndds,Other starchy vegetables
2709964,survey_fndds,Other starchy vegetables
2709965,survey_fndds,Other starchy vegetables
2709966,survey_fndds,Other starchy vegetables
2709967,survey_fndds,Other starchy vegetables
2709968,survey_fndds,Other starchy vegetables
2709969,survey_fndds,Other starchy vegetables
2709970,survey_fndds,Other starchy vegetables
2709971,survey_fndds,Other starchy vegetables
2709972,survey_fndds,Other starchy vegetables
2709973,survey_fndds,Other starchy vegetables
2709974,survey_fndds,Other starchy vegetables
2709975,survey_fndds,Other starchy vegetables
2709976,survey_fndds,Other vegetables and combinations
2709977,survey_fndds,Other red and orange vegetables
2709978,survey_fndds,Mustard and other condiments
2709979,survey_fndds,Mustard and other condiments
2709980,survey_fndds,Other vegetables and combinations
2709981,survey_fndds,Other vegetables and combinations
2709982,survey_fndds,"Olives, pickles, pickled vegetables"
2709983,survey_fndds,Other vegetables and combinations
2709984,survey_fndds,Other vegetables and combinations
2709985,survey_fndds,Other vegetables and combinations
2709986,survey_fndds,Other vegetables and combinations
2709987,survey_fndds,Other vegetables and combinations
2709988,survey_fndds,Not included in a food category
2709989,survey_fndds,Other vegetables and combinations
2709990,survey_fndds,Other vegetables and combinations
2709991,survey_fndds,Other vegetables and combinations
2709992,survey_fndds,Other vegetables and combinations
2709993,survey_fndds,Other vegetables and combinations
2709994,survey_fndds,Other vegetables and combinations
2709995,survey_fndds,Other vegetables and combinations
2709996,survey_fndds,Other vegetables and combinations
2709997,survey_fndds,Other vegetables and combinations
2709998,survey_fndds,Other vegetables and combinations
2709999,survey_fndds,Other vegetables and combinations
2710000,survey_fndds,Other vegetables and combinations
2710001,survey_fndds,Other red and orange vegetables
2710002,survey_fndds,Other vegetables and combinations
2710003,survey_fndds,Other starchy vegetables
2710004,survey_fndds,Other vegetables and combinations
2710005,survey_fndds,Not included in a food category
2710006,survey_fndds,Mustard and other condiments
2710007,survey_fndds,Other starchy vegetables
2710008,survey_fndds,Other starchy vegetables
2710009,survey_fndds,"Coleslaw, non-lettuce salads"
2710010,survey_fndds,Other vegetables and combinations
2710011,survey_fndds,Other vegetables and combinations
2710012,survey_fndds,Other vegetables and combinations
2710013,survey_fndds,Other vegetables and combinations
2710014,survey_fndds,Other vegetables and combinations
2710015,survey_fndds,Other vegetables and combinations
2710016,survey_fndds,Other vegetables and combinations
2710017,survey_fndds,Other vegetables and combinations
2710018,survey_fndds,Other vegetables and combinations
2710019,survey_fndds,Other vegetables and combinations
2710020,survey_fndds,Other vegetables and combinations
2710021,survey_fndds,Other vegetables and combinations
2710022,survey_fndds,Other vegetables and combinations
2710023,survey_fndds,Other vegetables and combinations
2710024,survey_fndds,Other vegetables and combinations
2710025,survey_fndds,Other vegetables and combinations
2710026,survey_fndds,Other starchy vegetables
2710027,survey_fndds,Other starchy vegetables
2710028,survey_fndds,Vegetable dishes
2710029,survey_fndds,Other vegetables and combinations
2710030,survey_fndds,Other vegetables and combinations
2710031,survey_fndds,Other vegetables and combinations
2710032,survey_fndds,Other vegetables and combinations
2710033,survey_fndds,Other vegetables and combinations
2710034,survey_fndds,Other vegetables and combinations
2710035,survey_fndds,Other vegetables and combinations
2710036,survey_fndds,Other vegetables and combinations
2710037,survey_fndds,Other vegetables and combinations
2710038,survey_fndds,Not included in a food category
2710039,survey_fndds,Vegetable dishes
2710040,survey_fndds,Vegetable dishes
2710041,survey_fndds,Stir-fry and soy-based sauce mixtures
2710042,survey_fndds,Fried vegetables
2710043,survey_fndds,Other Mexican mixed dishes
2710044,survey_fndds,Other Mexican mixed dishes
2710045,survey_fndds,Turnovers and other grain-based items
2710046,survey_fndds,Vegetable dishes
2710047,survey_fndds,"Biscuits, muffins, quick breads"
2710048,survey_fndds,Fried vegetables
2710049,survey_fndds,"Dips, gravies, other sauces"
2710050,survey_fndds,Vegetable dishes
2710051,survey_fndds,Vegetable dishes
2710052,survey_fndds,Vegetable dishes
2710053,survey_fndds,Fried vegetables
2710054,survey_fndds,Fried vegetables
2710055,survey_fndds,Fried vegetables
2710056,survey_fndds,"Coleslaw, non-lettuce salads"
2710057,survey_fndds,"Coleslaw, non-lettuce salads"
2710058,survey_fndds,Fried vegetables
2710059,survey_fndds,Vegetable dishes
2710060,survey_fndds,Vegetable dishes
2710061,survey_fndds,Vegetable dishes
2710062,survey_fndds,Vegetable dishes
2710063,survey_fndds,Vegetable dishes
2710064,survey_fndds,Stir-fry and soy-based sauce mixtures
2710065,survey_fndds,Fried vegetables
2710066,survey_fndds,Fried vegetables
2710067,survey_fndds,Vegetable dishes
2710068,survey_fndds,Vegetable dishes
2710069,survey_fndds,Fried rice and lo/chow mein
2710070,survey_fndds,"Olives, pickles, pickled vegetables"
2710071,survey_fndds,"Olives, pickles, pickled vegetables"
2710072,survey_fndds,"Olives, pickles, pickled vegetables"
2710073,survey_fndds,"Olives, pickles, pickled vegetables"
2710074,survey_fndds,"Olives, pickles, pickled vegetables"
2710075,survey_fndds,"Olives, pickles, pickled vegetables"
2710076,survey_fndds,"Olives, pickles, pickled vegetables"
2710077,survey_fndds,"Olives, pickles, pickled vegetables"
2710078,survey_fndds,"Olives, pickles, pickled vegetables"
2710079,survey_fndds,"Olives, pickles, pickled vegetables"
2710080,survey_fndds,"Olives, pickles, pickled vegetables"
2710081,survey_fndds,"Olives, pickles, pickled vegetables"
2710082,survey_fndds,"Olives, pickles, pickled vegetables"
2710083,survey_fndds,Mustard and other condiments
2710084,survey_fndds,"Olives, pickles, pickled vegetables"
2710085,survey_fndds,Mustard and other condiments
2710086,survey_fndds,Mustard and other condiments
2710087,survey_fndds,"Olives, pickles, pickled vegetables"
2710088,survey_fndds,"Olives, pickles, pickled vegetables"
2710089,survey_fndds,"Olives, pickles, pickled vegetables"
2710090,survey_fndds,"Olives, pickles, pickled vegetables"
2710091,survey_fndds,"Olives, pickles, pickled vegetables"
2710092,survey_fndds,"Olives, pickles, pickled vegetables"
2710093,survey_fndds,Mustard and other condiments
2710094,survey_fndds,"Olives, pickles, pickled vegetables"
2710095,survey_fndds,"Olives, pickles, pickled vegetables"
2710096,survey_fndds,Other vegetables and combinations
2710097,survey_fndds,"Olives, pickles, pickled vegetables"
2710098,survey_fndds,Fried vegetables
2710099,survey_fndds,"Olives, pickles, pickled vegetables"
2710100,survey_fndds,"Olives, pickles, pickled vegetables"
2710101,survey_fndds,"Olives, pickles, pickled vegetables"
2710102,survey_fndds,"Olives, pickles, pickled vegetables"
2710103,survey_fndds,Mustard and other condiments
2710104,survey_fndds,"Olives, pickles, pickled vegetables"
2710105,survey_fndds,"Soups, broth-based"
2710106,survey_fndds,"Soups, broth-based"
2710107,survey_fndds,"Soups, cream-based"
2710108,survey_fndds,"Soups, cream-based"
2710109,survey_fndds,"Soups, cream-based"
2710110,survey_fndds,Ramen and Asian broth-based soups
2710111,survey_fndds,"Soups, broth-based"
2710112,survey_fndds,"Soups, broth-based"
2710113,survey_fndds,"Soups, broth-based"
2710114,survey_fndds,"Soups, broth-based"
2710115,survey_fndds,"Soups, broth-based"
2710116,survey_fndds,"Soups, broth-based"
2710117,survey_fndds,Baby food: vegetables
2710118,survey_fndds,Baby food: vegetables
2710119,survey_fndds,Baby food: vegetables
2710120,survey_fndds,Baby food: vegetables
2710121,survey_fndds,Baby food: vegetables
2710122,survey_fndds,Baby food: vegetables
2710123,survey_fndds,Baby food: vegetables
2710124,survey_fndds,Baby food: vegetables
2710125,survey_fndds,Baby food: vegetables
2710126,survey_fndds,Baby food: vegetables
2710127,survey_fndds,Baby food: vegetables
2710128,survey_fndds,Baby food: vegetables
2710129,survey_fndds,Baby food: mixtures
2710130,survey_fndds,Baby food: mixtures
2710131,survey_fndds,Baby food: vegetables
2710132,survey_fndds,Baby food: vegetables
2710133,survey_fndds,Baby food: meat and dinners
2710134,survey_fndds,Baby food: meat and dinners
2710135,survey_fndds,Baby food: meat and dinners
2710136,survey_fndds,Baby food: meat and dinners
2710137,survey_fndds,Baby food: meat and dinners
2710138,survey_fndds,Mashed potatoes and white potato mixtures
2710139,survey_fndds,Other starchy vegetables
2710140,survey_fndds,Meat mixed dishes
2710141,survey_fndds,Meat mixed dishes
2710142,survey_fndds,Meat mixed dishes
2710143,survey_fndds,Meat mixed dishes
2710144,survey_fndds,Meat mixed dishes
2710145,survey_fndds,Other fruit juice
2710146,survey_fndds,Smoothies and grain drinks
2710147,survey_fndds,Smoothies and grain drinks
2710148,survey_fndds,Smoothies and grain drinks
2710149,survey_fndds,Smoothies and grain drinks
2710150,survey_fndds,Smoothies and grain drinks
2710151,survey_fndds,Smoothies and grain drinks
2710152,survey_fndds,Smoothies and grain drinks
2710153,survey_fndds,Butter and animal fats
2710154,survey_fndds,Butter and animal fats
2710155,survey_fndds,Butter and animal fats
2710156,survey_fndds,Butter and animal fats
2710157,survey_fndds,Butter and animal fats
2710158,survey_fndds,Margarine
2710159,survey_fndds,Margarine
2710160,survey_fndds,Margarine
2710161,survey_fndds,Margarine
2710162,survey_fndds,Margarine
2710163,survey_fndds,Margarine
2710164,survey_fndds,Margarine
2710165,survey_fndds,Butter and animal fats
2710166,survey_fndds,Butter and animal fats
2710167,survey_fndds,Margarine
2710168,survey_fndds,Butter and animal fats
2710169,survey_fndds,"Dips, gravies, other sauces"
2710170,survey_fndds,"Dips, gravies, other sauces"
2710171,survey_fndds,"Dips, gravies, other sauces"
2710172,survey_fndds,Mayonnaise
2710173,survey_fndds,Mayonnaise
2710174,survey_fndds,Mustard and other condiments
2710175,survey_fndds,"Dips, gravies, other sauces"
2710176,survey_fndds,Mustard and other condiments
2710177,survey_fndds,"Dips, gravies, other sauces"
2710178,survey_fndds,"Dips, gravies, other sauces"
2710179,survey_fndds,Butter and animal fats
2710180,survey_fndds,Salad dressings and vegetable oils
2710181,survey_fndds,Salad dressings and vegetable oils
2710182,survey_fndds,Salad dressings and vegetable oils
2710183,survey_fndds,Salad dressings and vegetable oils
2710184,survey_fndds,Salad dressings and vegetable oils
2710185,survey_fndds,Salad dressings and vegetable oils
2710186,survey_fndds,Salad dressings and vegetable oils
2710187,survey_fndds,Salad dressings and vegetable oils
2710188,survey_fndds,Salad dressings and vegetable oils
2710189,survey_fndds,Salad dressings and vegetable oils
2710190,survey_fndds,Salad dressings and vegetable oils
2710191,survey_fndds,Salad dressings and vegetable oils
2710192,survey_fndds,Salad dressings and vegetable oils
2710193,survey_fndds,Salad dressings and vegetable oils
2710194,survey_fndds,Salad dressings and vegetable oils
2710195,survey_fndds,Salad dressings and vegetable oils
2710196,survey_fndds,Mayonnaise
2710197,survey_fndds,Salad dressings and vegetable oils
2710198,survey_fndds,Salad dressings and vegetable oils
2710199,survey_fndds,Salad dressings and vegetable oils
2710200,survey_fndds,Salad dressings and vegetable oils
2710201,survey_fndds,Salad dressings and vegetable oils
2710202,survey_fndds,Salad dressings and vegetable oils
2710203,survey_fndds,Salad dressings and vegetable oils
2710204,survey_fndds,Mayonnaise
2710205,survey_fndds,Mayonnaise
2710206,survey_fndds,Salad dressings and vegetable oils
2710207,survey_fndds,Mayonnaise
2710208,survey_fndds,Salad dressings and vegetable oils
2710209,survey_fndds,Salad dressings and vegetable oils
2710210,survey_fndds,Salad dressings and vegetable oils
2710211,survey_fndds,Salad dressings and vegetable oils
2710212,survey_fndds,Salad dressings and vegetable oils
2710213,survey_fndds,Salad dressings and vegetable oils
2710214,survey_fndds,Salad dressings and vegetable oils
2710215,survey_fndds,Salad dressings and vegetable oils
2710216,survey_fndds,Salad dressings and vegetable oils
2710217,survey_fndds,Salad dressings and vegetable oils
2710218,survey_fndds,Salad dressings and vegetable oils
2710219,survey_fndds,Salad dressings and vegetable oils
2710220,survey_fndds,Mayonnaise
2710221,survey_fndds,Mayonnaise
2710222,survey_fndds,Mayonnaise
2710223,survey_fndds,Salad dressings and vegetable oils
2710224,survey_fndds,Salad dressings and vegetable oils
2710225,survey_fndds,Salad dressings and vegetable oils
2710226,survey_fndds,Salad dressings and vegetable oils
2710227,survey_fndds,Salad dressings and vegetable oils
2710228,survey_fndds,Salad dressings and vegetable oils
2710229,survey_fndds,Salad dressings and vegetable oils
2710230,survey_fndds,Salad dressings and vegetable oils
2710231,survey_fndds,Salad dressings and vegetable oils
2710232,survey_fndds,Salad dressings and vegetable oils
2710233,survey_fndds,Salad dressings and vegetable oils
2710234,survey_fndds,Salad dressings and vegetable oils
2710235,survey_fndds,Mayonnaise
2710236,survey_fndds,Salad dressings and vegetable oils
2710237,survey_fndds,Salad dressings and vegetable oils
2710238,survey_fndds,Salad dressings and vegetable oils
2710239,survey_fndds,Not included in a food category
2710240,survey_fndds,Not included in a food category
2710241,survey_fndds,Not included in a food category
2710242,survey_fndds,Not included in a food category
2710243,survey_fndds,Not included in a food category
2710244,survey_fndds,Not included in a food category
